《世界》  【月別】  （輸入）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORLD Monthly Data  (Import),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,魚介類,,肉類,,穀物類,,野菜,,果実,,２．原料品,,,,,,木材,,非鉄金属鉱,,鉄鉱石,,大豆,,３．鉱物性燃料,,原油及び粗油,,石油製品,,(揮発油),,液化天然ガス,,液化石油ガス,,石炭,,(一般炭),,４．化学製品,,有機化合物,,医薬品,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,木製品等(除家具),,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,７．電気機器,,半導体等電子部品,,(ＩＣ),,絶縁電線・絶縁ケーブル,,音響映像機器(含部品),,重電機器,,通信機,,（電話機）,,電気計測機器,,８．輸送用機器,,自動車,,自動車の部分品,,航空機類,,９．その他,,,,,,科学光学機器,,衣類・同附属品,,家具,,バッグ類,
2018/10,7699726891 ,-,652527428 ,-,581721239 ,-,70806189 ,189360 ,155345285 ,275788 ,140102963 ,2258276 ,74518664 ,253569591 ,49448751 ,200711235 ,43815717 ,-,438284919 ,-,420341489 ,135288 ,17943430 ,-,34187063 ,1133545 ,127960399 ,10596183 ,90107366 ,290131 ,14435513 ,-,1689040107 ,13642854 ,767442258 ,-,200470099 ,2842470 ,154936773 ,6538106 ,418054571 ,776326 ,57882178 ,15208137 ,235897695 ,9184851 ,130502162 ,-,807238539 ,-,192395905 ,9200564 ,282864352 ,-,703648789 ,811577 ,99972852 ,349940 ,186888006 ,-,118969969 ,-,95869690 ,-,66435926 ,-,75254273 ,-,702992835 ,39198 ,127279526 ,7900202 ,170930820 ,10135990 ,46656130 ,-,1260712252 ,-,281858847 ,1871349337 ,224156117 ,34893462 ,77079285 ,-,113621683 ,-,56878786 ,-,396221379 ,3997909 ,285715178 ,-,74159327 ,-,307510459 ,27786 ,101229428 ,98180378 ,97213910 ,790 ,78268022 ,-,1137771563 ,-,997970355 ,-,139801208 ,-,172385476 ,-,363450671 ,142710064 ,75347458 ,14955831 ,57939200 
2018/11,7666199894 ,-,648545651 ,-,573503269 ,-,75042382 ,189239 ,160771085 ,262281 ,136275757 ,2064383 ,67470433 ,255553080 ,48422970 ,209984838 ,48285756 ,-,414018665 ,-,395840670 ,130877 ,18177995 ,-,34366860 ,930123 ,123010801 ,10601624 ,89716268 ,239079 ,11644647 ,-,1883602589 ,15743969 ,913036204 ,-,215718645 ,2854989 ,158048827 ,6344648 ,408834150 ,936365 ,67034909 ,17561917 ,274261976 ,10129318 ,141608759 ,-,754781878 ,-,176325929 ,9335899 ,254686579 ,-,659674691 ,706660 ,91795016 ,296874 ,165770078 ,-,119912992 ,-,92441798 ,-,62384366 ,-,71744796 ,-,734408483 ,39707 ,134536072 ,9413574 ,196730790 ,9752997 ,46595121 ,-,1256742223 ,-,251155875 ,1718591028 ,197730815 ,33560298 ,76400369 ,-,128125357 ,-,58031549 ,-,399861765 ,4540475 ,296112852 ,-,70245048 ,-,306728461 ,37908 ,150391113 ,92392418 ,92069304 ,468 ,33022943 ,-,1007697253 ,-,895115166 ,-,112582087 ,-,161274477 ,-,272291466 ,138187907 ,72046816 ,14526340 ,53842983 
2018/12,7077529424 ,-,611862153 ,-,555370384 ,-,56491769 ,208217 ,170337458 ,243871 ,124532908 ,2115944 ,68635693 ,252612130 ,45810864 ,190574990 ,40873574 ,-,366694998 ,-,351421320 ,114506 ,15273678 ,-,29158694 ,931636 ,100528708 ,9623933 ,79148766 ,233995 ,11669953 ,-,1808406734 ,16252553 ,825669686 ,-,197448564 ,2929363 ,143268049 ,7254208 ,474325137 ,980791 ,59587573 ,15761666 ,247698443 ,8933244 ,124010991 ,-,697153576 ,-,157420652 ,8642483 ,242627598 ,-,604561624 ,635221 ,80336112 ,279077 ,155776956 ,-,107941711 ,-,82153350 ,-,63867592 ,-,64210273 ,-,669146350 ,36210 ,128840429 ,8872706 ,182610552 ,10137348 ,44245845 ,-,1027878083 ,-,226767857 ,1860726353 ,174925192 ,32029895 ,71958713 ,-,123438096 ,-,56501891 ,-,227106346 ,2714886 ,130762669 ,-,69432712 ,-,342653244 ,34525 ,121014631 ,77393262 ,80385249 ,916 ,117670784 ,-,949172662 ,-,816112853 ,-,133059809 ,-,161949709 ,-,244032700 ,132328517 ,64987005 ,15550926 ,58994651 
2019/01,6998477150 ,-,577067508 ,-,504368994 ,-,72698514 ,191646 ,149427677 ,229175 ,111836111 ,1924550 ,65986889 ,245175069 ,44597804 ,183342204 ,36537707 ,-,396811889 ,-,380315640 ,126940 ,16496249 ,-,31471858 ,1105343 ,130361016 ,9175370 ,73296540 ,234228 ,11593333 ,-,1563468495 ,14811007 ,638504683 ,-,145292719 ,2254446 ,92105809 ,7546925 ,477781057 ,1072787 ,57088387 ,16175207 ,239946030 ,10700006 ,142386055 ,-,772141800 ,-,159121699 ,9329953 ,287763509 ,-,640145823 ,782757 ,93045228 ,308302 ,148659783 ,-,118604795 ,-,85703913 ,-,66718636 ,-,70435151 ,-,687001390 ,36871 ,113224792 ,9283782 ,201622545 ,11031370 ,45272190 ,-,1118049435 ,-,220717941 ,1679410367 ,172146241 ,34646977 ,75862034 ,-,114273102 ,-,56936448 ,-,316181293 ,3785213 ,218566141 ,-,67821930 ,-,256702046 ,23578 ,87904004 ,86960721 ,87262607 ,616 ,50680139 ,-,987088764 ,-,876138453 ,-,110950311 ,-,143706713 ,-,289854864 ,150437876 ,71293362 ,18926745 ,63194610 
2019/02,6056654309 ,-,527480328 ,-,460573881 ,-,66906447 ,141006 ,110359021 ,230936 ,114450876 ,2073432 ,66425272 ,228376709 ,38183911 ,180069759 ,35424993 ,-,359461742 ,-,344914505 ,114326 ,14547237 ,-,28295730 ,897384 ,105861300 ,9709832 ,87800635 ,210174 ,10980907 ,-,1451016587 ,13660429 ,586868173 ,-,130497737 ,2156880 ,82724165 ,7350347 ,462222599 ,1172181 ,60612125 ,14450640 ,209279721 ,9291714 ,119179485 ,-,635960968 ,-,143653794 ,8047058 ,217053047 ,-,529941861 ,715433 ,79703138 ,251404 ,139809261 ,-,89804345 ,-,66123665 ,-,45703029 ,-,63184404 ,-,592957155 ,30234 ,102940511 ,7882325 ,173214348 ,9237424 ,41156914 ,-,893333029 ,-,187714551 ,1366384482 ,143163845 ,27007079 ,59106713 ,-,106701738 ,-,41963823 ,-,218643134 ,2695018 ,133280108 ,-,62087560 ,-,241671063 ,26836 ,108243981 ,66774268 ,68046378 ,549 ,42377037 ,-,824831576 ,-,713203317 ,-,111628259 ,-,131274885 ,-,236594957 ,124029579 ,60012498 ,13046325 ,47494217 
2019/03,6684855302 ,-,571809987 ,-,496963568 ,-,74846419 ,145096 ,117003384 ,216578 ,112366269 ,2112705 ,71362334 ,261669387 ,45863186 ,205135114 ,42266722 ,-,383789528 ,-,366825421 ,130728 ,16964107 ,-,31214542 ,810578 ,104593091 ,9806833 ,86236905 ,328856 ,16610305 ,-,1541939124 ,14883785 ,684204850 ,-,138084791 ,2438306 ,98258986 ,7295236 ,444663781 ,709296 ,38903353 ,15685489 ,234516704 ,9561029 ,125443586 ,-,692777124 ,-,144551372 ,7622429 ,255874650 ,-,597723452 ,711463 ,82065550 ,245825 ,144947873 ,-,108186239 ,-,78802274 ,-,63821646 ,-,65350672 ,-,656253944 ,32177 ,94914035 ,8713490 ,204349187 ,9796306 ,43879350 ,-,990282587 ,-,224455227 ,1496592745 ,173487248 ,32615278 ,72005557 ,-,115535457 ,-,62566618 ,-,184057307 ,2471322 ,92004991 ,-,72408774 ,-,309744720 ,29033 ,108640385 ,71280103 ,74897402 ,899 ,99019748 ,-,940534836 ,-,807757935 ,-,132776901 ,-,156737119 ,-,264497741 ,132154595 ,66849750 ,13010455 ,50367094 
2019/04,6605306456 ,-,674908965 ,-,590234643 ,-,84674322 ,200423 ,159815577 ,300769 ,151475171 ,2082827 ,65822806 ,288324723 ,51231705 ,256344390 ,55476866 ,-,418460335 ,-,402824477 ,109886 ,15635858 ,-,33398376 ,1153021 ,122606785 ,9993028 ,97218622 ,255372 ,13069157 ,-,1469858733 ,15760110 ,758844159 ,-,122142744 ,2326014 ,100316295 ,5626846 ,312891827 ,744401 ,42915430 ,15075985 ,230217563 ,8449507 ,111382593 ,-,667031814 ,-,143740937 ,9219363 ,230187372 ,-,599753418 ,772825 ,89222748 ,299092 ,145069372 ,-,106116752 ,-,81471604 ,-,56878694 ,-,67650236 ,-,644394480 ,30774 ,99385553 ,8195792 ,192119096 ,9421835 ,40091904 ,-,949274175 ,-,205867148 ,1552673759 ,159797112 ,30558677 ,67254382 ,-,98638530 ,-,58892526 ,-,224818722 ,2527631 ,142539163 ,-,56893482 ,-,264677315 ,28240 ,103821981 ,66288179 ,68519545 ,494 ,38098679 ,-,916947221 ,-,818154922 ,-,98792299 ,-,147557107 ,-,262395474 ,136181605 ,67199589 ,15312946 ,53842462 
2019/05,6803248902 ,-,619396228 ,-,538539529 ,-,80856699 ,184708 ,136572691 ,257702 ,130123582 ,1959694 ,63092848 ,256378144 ,47001999 ,249704530 ,57822336 ,-,457102965 ,-,440117353 ,126091 ,16985612 ,-,33773524 ,980022 ,139328076 ,11342006 ,107912448 ,400916 ,20226466 ,-,1452689831 ,14790993 ,754886081 ,-,134858216 ,2308138 ,104067507 ,5567682 ,304361356 ,880265 ,51468561 ,13911262 ,202387572 ,7929595 ,98417700 ,-,691925429 ,-,139518258 ,9691430 ,245302328 ,-,648570668 ,710892 ,83975979 ,306429 ,166292285 ,-,122641529 ,-,84212936 ,-,62777630 ,-,67390421 ,-,683020114 ,33999 ,107747189 ,8758730 ,185234729 ,10079239 ,43569059 ,-,1000654146 ,-,213906987 ,1669270284 ,163792801 ,33399581 ,74399983 ,-,117305356 ,-,60833664 ,-,200857390 ,2342896 ,105872492 ,-,71920722 ,-,375447865 ,38916 ,144556898 ,76807005 ,77320537 ,992 ,126871810 ,-,874441656 ,-,786827948 ,-,87613708 ,-,159380330 ,-,216796188 ,133227927 ,67475533 ,14402251 ,51162782 
2019/06,5996977351 ,-,585896261 ,-,505906409 ,-,79989852 ,161307 ,122484257 ,237764 ,120822923 ,2231270 ,68116129 ,248674116 ,43647476 ,247212493 ,54809540 ,-,369276575 ,-,355105690 ,109738 ,14170885 ,-,31518287 ,804323 ,98577584 ,9121155 ,85346753 ,285258 ,14465183 ,-,1221341527 ,11748445 ,587591900 ,-,113262673 ,1974623 ,87854364 ,5200073 ,275956749 ,843669 ,44718056 ,14005009 ,195571618 ,8055525 ,98382184 ,-,660790499 ,-,127702045 ,8256187 ,264816746 ,-,571712236 ,633529 ,72563702 ,266568 ,148289125 ,-,103420804 ,-,74000711 ,-,59427853 ,-,59250757 ,-,592553563 ,30093 ,98175282 ,7745624 ,156837057 ,9510589 ,41830556 ,-,910128193 ,-,216873727 ,1677751717 ,169743881 ,29923824 ,66227045 ,-,108155977 ,-,55754957 ,-,175193352 ,2092294 ,88815763 ,-,59637316 ,-,265872985 ,24446 ,97448966 ,73149772 ,72253937 ,761 ,75349005 ,-,819405512 ,-,712153983 ,-,107251529 ,-,149820930 ,-,195722196 ,115648233 ,59399019 ,13350614 ,47022701 
2019/07,6897340870 ,-,643762826 ,-,558048354 ,-,85714472 ,170285 ,138750299 ,285252 ,145556433 ,1916067 ,64295208 ,270123998 ,48987375 ,244017505 ,52467283 ,-,426530555 ,-,409518028 ,129418 ,17012527 ,-,30912842 ,1074765 ,124367644 ,10574346 ,101056945 ,329564 ,16062302 ,-,1452261768 ,15025529 ,687284256 ,-,119202689 ,2397990 ,97175725 ,6821627 ,363591988 ,805977 ,39723992 ,17799715 ,237092866 ,10264617 ,117565370 ,-,729377249 ,-,155626280 ,10357518 ,274002246 ,-,630797683 ,704965 ,82577034 ,290716 ,147542940 ,-,122448822 ,-,83870755 ,-,62124736 ,-,66885182 ,-,699724426 ,33775 ,115124528 ,10529300 ,185991905 ,11852869 ,49519060 ,-,1007292380 ,-,210011661 ,1874796772 ,163220773 ,34817615 ,74987979 ,-,119942378 ,-,63093184 ,-,210624439 ,2202060 ,106744922 ,-,67277200 ,-,302275234 ,29074 ,104265978 ,82679744 ,80717285 ,926 ,83135047 ,-,1005318749 ,-,899995086 ,-,105323663 ,-,167328077 ,-,290068077 ,129534596 ,66338840 ,16513936 ,60592035 
2019/08,6290930402 ,-,586185202 ,-,503373639 ,-,82811563 ,154786 ,121960777 ,264484 ,134789781 ,2013484 ,64614569 ,223152942 ,40768877 ,214364879 ,44281223 ,-,399459983 ,-,384828914 ,117598 ,14631069 ,-,29807194 ,940066 ,109708410 ,9796765 ,102875269 ,265479 ,12618780 ,-,1379111797 ,14821946 ,672732820 ,-,118167335 ,2528075 ,100540553 ,6100689 ,341961409 ,968002 ,41092442 ,15613043 ,203591635 ,8883877 ,100184319 ,-,639195023 ,-,120035608 ,7571968 ,251312030 ,-,550148006 ,609379 ,69458609 ,247885 ,130097303 ,-,103374833 ,-,74220716 ,-,50982902 ,-,64435922 ,-,569122826 ,26774 ,88186786 ,9134684 ,170748036 ,9862365 ,41540701 ,-,873516711 ,-,200545350 ,1766708715 ,157724414 ,29185334 ,63035375 ,-,108192858 ,-,53458702 ,-,159370215 ,1624732 ,70760536 ,-,57954888 ,-,326799471 ,41829 ,154298658 ,72494936 ,68664063 ,767 ,75061907 ,-,967391383 ,-,865626222 ,-,101765161 ,-,151973500 ,-,322343208 ,124006916 ,62258036 ,14483956 ,49745675 
2019/09,6498069405 ,-,577518799 ,-,491363843 ,-,86154956 ,160996 ,121694021 ,254803 ,126699701 ,2093494 ,65980288 ,219445354 ,41797217 ,195170830 ,39235073 ,-,391714894 ,-,375962726 ,124736 ,15752168 ,-,26939759 ,842129 ,102436638 ,10090729 ,103975112 ,241249 ,11647841 ,-,1282348593 ,14059995 ,606340811 ,-,115546134 ,2342735 ,90490270 ,6439344 ,340541329 ,775830 ,32540894 ,14859993 ,185439139 ,9124624 ,98591221 ,-,690123711 ,-,140110051 ,8731345 ,285564403 ,-,566714134 ,627905 ,70697370 ,255582 ,134259397 ,-,105538635 ,-,78446062 ,-,64345161 ,-,56406680 ,-,614413923 ,28280 ,107635267 ,9845108 ,178847917 ,10758218 ,47769193 ,-,1071940442 ,-,247873848 ,1834193213 ,196630022 ,31334208 ,66705448 ,-,109042109 ,-,52122352 ,-,296999302 ,3315763 ,191624697 ,-,60509367 ,-,276857024 ,32887 ,125816964 ,81479024 ,76513322 ,577 ,43122005 ,-,1026437885 ,-,902056409 ,-,124381476 ,-,156456724 ,-,328176505 ,128815795 ,66006578 ,14018850 ,49064323 
2019/10,6565009115 ,-,609820531 ,-,530201349 ,-,79619182 ,177871 ,133362611 ,269502 ,138409665 ,2072786 ,67121189 ,231214941 ,44484107 ,213211316 ,42594311 ,-,421085244 ,-,405356206 ,135243 ,15729038 ,-,26865316 ,1124604 ,120417313 ,10147594 ,112805333 ,319712 ,14943031 ,-,1267748438 ,13462972 ,594171147 ,-,114964826 ,2265186 ,87543402 ,6300493 ,329570187 ,687491 ,30787410 ,15592243 ,196436684 ,9158248 ,99276926 ,-,664794711 ,-,135382791 ,8781269 ,257626556 ,-,586499033 ,687720 ,75615072 ,289652 ,145153603 ,-,108973027 ,-,82628417 ,-,54833722 ,-,64242323 ,-,616146784 ,31186 ,101937110 ,9051315 ,180492557 ,10501083 ,43019382 ,-,1100928198 ,-,230204859 ,1943823533 ,182981224 ,31792141 ,68744593 ,-,120319534 ,-,52575766 ,-,321794925 ,3742914 ,217687054 ,-,62104661 ,-,311373945 ,26369 ,111723214 ,81191068 ,75932652 ,1080 ,98802793 ,-,986612231 ,-,871287844 ,-,115324387 ,-,149968905 ,-,311554794 ,134213266 ,67886885 ,14390232 ,56833882 
2019/11,6467394442 ,-,614632004 ,-,536269227 ,-,78362777 ,189193 ,142947191 ,253778 ,129035455 ,2215036 ,70005769 ,237958758 ,44851520 ,200244255 ,42450800 ,-,420334436 ,-,405349029 ,122301 ,14985407 ,-,26363798 ,817748 ,97938563 ,10023512 ,116734788 ,303753 ,14271627 ,-,1317274130 ,14200248 ,631002510 ,-,127857247 ,2387740 ,96090551 ,6271118 ,333181951 ,725192 ,34117760 ,15580996 ,189508364 ,8751622 ,92686045 ,-,682109616 ,-,139820549 ,8436940 ,278738987 ,-,588619678 ,708690 ,76199883 ,284248 ,153015467 ,-,108949723 ,-,81757968 ,-,51854711 ,-,62598469 ,-,607528785 ,26951 ,94370841 ,9568205 ,185004229 ,11412113 ,44315392 ,-,1031354748 ,-,201553481 ,1821328868 ,152440411 ,31253167 ,67685001 ,-,123911958 ,-,51773230 ,-,275364141 ,3072122 ,168204233 ,-,63039845 ,-,280235868 ,30149 ,125642673 ,77088014 ,76201859 ,584 ,51103384 ,-,925305177 ,-,808624238 ,-,116680939 ,-,148327862 ,-,241078908 ,138633495 ,68192519 ,14503798 ,54366259 
2019/12,6735246247 ,-,603101911 ,-,527950604 ,-,75151307 ,203648 ,154804337 ,243459 ,124513334 ,2072075 ,64523065 ,249229624 ,45449396 ,189660213 ,35265366 ,-,417166724 ,-,402523693 ,116346 ,14643031 ,-,26748214 ,952837 ,121739685 ,9780185 ,113043658 ,217593 ,10826844 ,-,1551588633 ,16638182 ,766614804 ,-,157411268 ,2890240 ,121879847 ,6806699 ,363054921 ,1133467 ,58782832 ,17428569 ,204254987 ,10745884 ,109302292 ,-,637222135 ,-,141881654 ,8982566 ,243634970 ,-,557785418 ,651083 ,72881867 ,263172 ,147019462 ,-,101785300 ,-,75751619 ,-,54905685 ,-,56974199 ,-,619499597 ,25314 ,107593443 ,9727578 ,196370322 ,10754133 ,42024610 ,-,1045246151 ,-,221625884 ,1838642946 ,173152058 ,30766414 ,68453577 ,-,126537849 ,-,54131453 ,-,262363061 ,3340329 ,158205335 ,-,61167758 ,-,349048409 ,33087 ,135987467 ,64649152 ,64292736 ,1100 ,121674958 ,-,954587269 ,-,817449467 ,-,137137802 ,-,155367080 ,-,245454697 ,139947943 ,64998913 ,15352898 ,60022338 
2020/01,6747750234 ,-,574948756 ,-,498132001 ,-,76816755 ,173339 ,126493461 ,239109 ,122496153 ,2056861 ,65836913 ,241260364 ,45173946 ,186078851 ,39189574 ,-,399029413 ,-,383406455 ,122682 ,15622958 ,-,27525181 ,959841 ,99579001 ,9042185 ,104606962 ,276060 ,13981785 ,-,1506769575 ,14326554 ,692995608 ,-,175096257 ,2706963 ,120136883 ,7512604 ,394235838 ,971814 ,53435626 ,16549566 ,189208898 ,9680078 ,99595211 ,-,710501775 ,-,145779641 ,8525802 ,282509257 ,-,598949813 ,647547 ,74563351 ,261612 ,147494589 ,-,115982912 ,-,84117742 ,-,58927189 ,-,62779193 ,-,667989687 ,29938 ,90823483 ,10195304 ,205248176 ,12263120 ,46736721 ,-,1026273268 ,-,215012485 ,1892000573 ,165669299 ,33256945 ,71854957 ,-,121380331 ,-,58534245 ,-,243254313 ,2879882 ,133730005 ,-,65232474 ,-,248077230 ,27602 ,112806081 ,76545141 ,75390074 ,451 ,26788616 ,-,1015210717 ,-,907133614 ,-,108077103 ,-,143496375 ,-,304872902 ,164913564 ,77269032 ,21243348 ,67442503 
2020/02,5209974677 ,-,476603299 ,-,417265987 ,-,59337312 ,115988 ,87082526 ,208839 ,107602161 ,1967631 ,66348098 ,180854002 ,31753240 ,177737194 ,35108957 ,-,370716851 ,-,357995831 ,94471 ,12721020 ,-,23159252 ,939272 ,112891092 ,9506026 ,102931004 ,159391 ,8581044 ,-,1309071028 ,12415682 ,603710417 ,-,139738642 ,2238195 ,99856713 ,6642072 ,351131525 ,970675 ,52696928 ,14445729 ,160941637 ,9142918 ,92314247 ,-,606292992 ,-,121988291 ,6928994 ,259203362 ,-,435425653 ,560049 ,58518404 ,226338 ,141144038 ,-,64004018 ,-,45723542 ,-,37236233 ,-,51007255 ,-,442299251 ,20045 ,79824309 ,5219005 ,125894383 ,4611810 ,25205900 ,-,727814424 ,-,193266318 ,1995826839 ,157906111 ,22753648 ,54149902 ,-,74960346 ,-,34153018 ,-,143817414 ,1418826 ,68473969 ,-,55750788 ,-,199838945 ,19054 ,75895927 ,47620631 ,50307993 ,613 ,53383070 ,-,641912234 ,-,543198618 ,-,98713616 ,-,127612051 ,-,150002821 ,85970906 ,40282399 ,6266519 ,37373955 
2020/03,6355178684 ,-,574589258 ,-,497991443 ,-,76597815 ,147949 ,105668149 ,231030 ,119956692 ,2354390 ,76187274 ,268371163 ,48058334 ,217475297 ,44129093 ,-,387717854 ,-,369934256 ,132127 ,17783598 ,-,26206292 ,896895 ,110787529 ,8386943 ,81626469 ,304964 ,15677045 ,-,1355444082 ,14782441 ,624215697 ,-,130969507 ,2547486 ,103129506 ,7208762 ,384242129 ,937008 ,41691063 ,16013305 ,172793704 ,9781053 ,93950925 ,-,698955982 ,-,140494766 ,8751571 ,285255817 ,-,572120967 ,596235 ,67297920 ,256591 ,164838847 ,-,97609426 ,-,80270514 ,-,51934570 ,-,57210624 ,-,593595005 ,30169 ,85486574 ,7861017 ,185248218 ,8752845 ,37314723 ,-,1017867247 ,-,223301543 ,1997209929 ,174071701 ,31289039 ,70310202 ,-,109535714 ,-,50475914 ,-,267848873 ,3394979 ,168558568 ,-,61798706 ,-,284770512 ,31355 ,124604482 ,67111031 ,68323673 ,734 ,65167730 ,-,870117777 ,-,775664142 ,-,94453635 ,-,154802632 ,-,254021587 ,124734038 ,60999970 ,11170251 ,44644877 
2020/04,6150406963 ,-,635183752 ,-,559523354 ,-,75660398 ,179780 ,129838886 ,314767 ,159963345 ,1951161 ,63680168 ,287138155 ,51493309 ,250558218 ,55133649 ,-,415639853 ,-,398179004 ,133167 ,17460849 ,-,26531016 ,862592 ,121307568 ,10257248 ,99233534 ,364459 ,18398387 ,-,983728186 ,14774845 ,424544164 ,-,77741932 ,2214330 ,62603386 ,5196188 ,268490584 ,861340 ,33185621 ,15896724 ,177312339 ,9099081 ,86826870 ,-,761660114 ,-,173673131 ,10426143 ,298951477 ,-,673842689 ,632655 ,72266374 ,254190 ,147616295 ,-,107196418 ,-,183178013 ,-,52810395 ,-,58299717 ,-,617533910 ,28908 ,78411398 ,8565908 ,210988860 ,8447361 ,38185617 ,-,961519069 ,-,218059419 ,1989919187 ,175167560 ,26823988 ,58918162 ,-,98177171 ,-,50357428 ,-,248457302 ,3209360 ,157663760 ,-,50908394 ,-,260447325 ,29477 ,113832843 ,56178793 ,57753460 ,425 ,57700217 ,-,840852065 ,-,740378131 ,-,100473934 ,-,141401548 ,-,245761993 ,139913948 ,66047041 ,14335684 ,36362695 
2020/05,5055394444 ,-,543382932 ,-,480131333 ,-,63251599 ,152858 ,102575391 ,234346 ,117926451 ,2105449 ,65363353 ,227150621 ,41330110 ,260383364 ,59389766 ,-,360098983 ,-,346701990 ,101839 ,13396993 ,-,24149505 ,773352 ,125186414 ,6835608 ,66032888 ,295361 ,14625671 ,-,616702141 ,9468048 ,159158858 ,-,63377747 ,2223801 ,48276066 ,4579657 ,236625902 ,896172 ,32043711 ,12361601 ,124364779 ,7183593 ,61758052 ,-,655339998 ,-,133914244 ,8906464 ,254791919 ,-,625201416 ,543877 ,59228757 ,235184 ,131889791 ,-,95974177 ,-,203939206 ,-,41864889 ,-,46963116 ,-,602721807 ,21002 ,65466728 ,9471885 ,222802781 ,8301094 ,37200120 ,-,831075175 ,-,207569881 ,2271374768 ,165079268 ,21166130 ,47250831 ,-,82698332 ,-,49275518 ,-,188435805 ,2602563 ,97905751 ,-,41509810 ,-,165904860 ,19900 ,72993184 ,35217996 ,38130611 ,402 ,32983212 ,-,654967132 ,-,572043648 ,-,82923484 ,-,130343669 ,-,146759241 ,119531744 ,52842082 ,10353964 ,26737701 
2020/06,5163528428 ,-,578280438 ,-,501978269 ,-,76302169 ,168154 ,114225179 ,251057 ,121704126 ,1958669 ,62313764 ,239719836 ,42401160 ,253479378 ,53881451 ,-,372128312 ,-,353796866 ,138460 ,18331446 ,-,27255168 ,867857 ,125754530 ,6187799 ,61022495 ,344481 ,17137683 ,-,622453319 ,10025096 ,167423195 ,-,64271434 ,2590360 ,50808867 ,5261298 ,240578521 ,572627 ,20598614 ,13116457 ,128358542 ,8148299 ,68608708 ,-,731972653 ,-,156773908 ,9800834 ,309636119 ,-,526243692 ,519354 ,57874056 ,211283 ,134026175 ,-,96865845 ,-,99594944 ,-,44112328 ,-,47685663 ,-,607859703 ,20950 ,72856624 ,9573280 ,205943212 ,7695700 ,34892791 ,-,854987898 ,-,208459132 ,2066485061 ,163667084 ,23019718 ,51245005 ,-,96542900 ,-,52459686 ,-,178733590 ,2392567 ,75372484 ,-,47818714 ,-,111389131 ,6117 ,30017596 ,34965513 ,41004067 ,309 ,16197720 ,-,758213282 ,-,635910906 ,-,122302376 ,-,137317433 ,-,162700402 ,133637836 ,58387922 ,10554358 ,34204828 
2020/07,5400759788 ,-,567367967 ,-,487728500 ,-,79639467 ,147653 ,107582086 ,245883 ,124288887 ,1964112 ,58920826 ,234090507 ,41451055 ,237264384 ,48947323 ,-,380819762 ,-,365045187 ,122798 ,15774575 ,-,25441029 ,973993 ,150331606 ,6000710 ,58416865 ,296583 ,14644891 ,-,750061664 ,11512104 ,255275588 ,-,89992791 ,2884238 ,75466810 ,6035738 ,244644900 ,811024 ,31406673 ,14053808 ,127945677 ,8833826 ,71787507 ,-,674901530 ,-,160793263 ,9952285 ,265087669 ,-,521869686 ,490036 ,57009749 ,172765 ,126898815 ,-,100169851 ,-,92527376 ,-,48983288 ,-,50997373 ,-,604373463 ,23833 ,63580764 ,10010853 ,210579292 ,7903993 ,34865609 ,-,912356416 ,-,204874573 ,2203877271 ,162514841 ,26731051 ,58248636 ,-,109660802 ,-,51986848 ,-,209413145 ,2437852 ,92330558 ,-,48142017 ,-,160065460 ,19807 ,73530717 ,43155347 ,43643932 ,254 ,16680402 ,-,828943840 ,-,742076106 ,-,86867734 ,-,139391597 ,-,227140634 ,145933960 ,62261525 ,11674919 ,42268980 
2020/08,5017029756 ,-,523574583 ,-,449088204 ,-,74486379 ,141419 ,103025845 ,217089 ,106581576 ,2191765 ,67689529 ,207619241 ,37612165 ,195950967 ,39784490 ,-,366522998 ,-,352916122 ,107254 ,13606876 ,-,21845994 ,917231 ,135901309 ,7338826 ,71694385 ,263301 ,12431531 ,-,757049680 ,11019210 ,319628752 ,-,103244522 ,2958498 ,88796669 ,5840057 ,190620842 ,650996 ,25997123 ,13038109 ,116890954 ,7847970 ,61431225 ,-,542766608 ,-,101587961 ,7404670 ,227936070 ,-,456544981 ,440057 ,43386762 ,160192 ,112435153 ,-,85091854 ,-,87534095 ,-,41157167 ,-,45472736 ,-,529790848 ,19791 ,64438887 ,9489839 ,202291971 ,6624435 ,31004672 ,-,825745703 ,-,178833435 ,1913838844 ,140977918 ,26946379 ,57864059 ,-,98038100 ,-,45481038 ,-,194454481 ,2417068 ,94677968 ,-,48232542 ,-,199310103 ,24923 ,95422345 ,46733496 ,44935014 ,403 ,36826601 ,-,815724252 ,-,725810466 ,-,89913786 ,-,135181235 ,-,252998628 ,143243533 ,60670967 ,10465804 ,38962273 
